gamma,state,value,sample_std,stderr,ci_lower_95,ci_upper_95,rank_within_gamma,num_time_steps,num_trajectories,method
0.4,Home,1.9139761251150946,0.3517948756259934,0.03517948756259934,1.8450243294924,1.9829279207377892,3,50,100,monte_carlo
0.4,Chat,1.6945060730183317,2.1244747033122655,0.21244747033122655,1.2781090311691277,2.1109031148675355,4,50,100,monte_carlo
0.45,Computer,4.596135589282818,3.203411773707711,0.32034117737077106,3.968266881636107,5.22400429692953,1,50,100,monte_carlo
0.45,Coffee,3.2512271153811088,1.4586103096648437,0.14586103096648437,2.9653394946867992,3.5371147360754183,2,50,100,monte_carlo
0.45,Home,2.1333797082260197,0.47369694764163334,0.047369694764163334,2.0405351064882598,2.2262243099637797,3,50,100,monte_carlo
0.45,Chat,1.3231201897064722,2.1786185217063694,0.21786185217063694,0.8961109594520238,1.7501294199609205,4,50,100,monte_carlo
0.5,Computer,4.696597727647729,2.928857612774989,0.2928857612774989,4.122541635543832,5.270653819751627,1,50,100,monte_carlo
0.5,Coffee,3.5525180150017635,1.7868853742414468,0.17868853742414467,3.2022884816504398,3.902747548353087,2,50,100,monte_carlo
0.5,Home,2.4271332395939176,0.5980785451585742,0.05980785451585742,2.3099098447428372,2.544356634444998,3,50,100,monte_carlo
0.5,Chat,1.7579888383898126,2.172944523396089,0.2172944523396089,1.332091711804179,2.183885964975446,4,50,100,monte_carlo
0.55,Computer,4.713828133253838,3.33804155493246,0.333804155493246,4.059571988487075,5.3680842780206,1,50,100,monte_carlo
0.55,Coffee,3.720513953150467,1.7375068408956762,0.17375068408956762,3.3799626123349142,4.06106529396602,2,50,100,monte_carlo
0.55,Home,2.7975487232467002,0.7493087772581484,0.07493087772581483,2.6506842029041033,2.944413243589297,3,50,100,monte_carlo
0.55,Chat,2.0327760911472805,2.4008758096650644,0.24008758096650645,1.5622044324529278,2.503347749841633,4,50,100,monte_carlo
0.6000000000000001,Computer,4.853840605333467,3.722744327474552,0.3722744327474552,4.124182717148455,5.583498493518479,1,50,100,monte_carlo
0.6000000000000001,Coffee,4.0240168662918805,1.7272192539624212,0.17272192539624212,3.685481892515246,4.362551840068515,2,50,100,monte_carlo
0.6000000000000001,Home,3.0734996931593046,0.9277250026009766,0.09277250026009766,2.891665592649513,3.255333793669096,3,50,100,monte_carlo
0.6000000000000001,Chat,1.9814759399506428,2.4521872727965475,0.24521872727965474,1.5008472344825194,2.462104645418766,4,50,100,monte_carlo
0.65,Computer,6.24263644067163,3.581409029911336,0.3581409029911336,5.540680270809008,6.944592610534252,1,50,100,monte_carlo
0.65,Coffee,5.114446144155477,2.5997252882912223,0.25997252882912225,4.6048999876503975,5.623992300660556,2,50,100,monte_carlo
0.65,Home,3.5477646412858843,1.1161315825209281,0.11161315825209281,3.3290028511117824,3.7665264314599862,3,50,100,monte_carlo
0.65,Chat,2.7101363225478745,2.966104915972346,0.2966104915972346,2.1287797590172945,3.2914928860784545,4,50,100,monte_carlo
0.7000000000000001,Computer,6.3807349744814985,4.193970405473147,0.4193970405473147,5.558716775008762,7.202753173954235,1,50,100,monte_carlo
0.7000000000000001,Coffee,5.428074749062226,2.5861696005939048,0.2586169600593905,4.921185507345821,5.934963990778631,2,50,100,monte_carlo
