gamma,state,value,sample_variance,sample_std,stderr,ci_lower_95,ci_upper_95,ci_width_95,rank_within_gamma,num_time_steps,num_trajectories,method
0.16,Home,1.242158792642446,0.010370728356431875,0.10183677310496378,0.022771394727192133,1.1975268589771495,1.2867907263077425,0.08926386733059316,3,50,20,monte_carlo
0.16,Chat,0.3357400752500509,2.7580466086370516,1.6607367668107584,0.3713520303322072,-0.39210990420107517,1.063590054701177,1.4556999589022521,4,50,20,monte_carlo
0.16,Computer,3.196738180690423,8.565497623418459,2.9266871413628173,0.41389606481382396,2.385501893655328,4.007974467725518,1.62247257407019,1,50,50,monte_carlo
0.16,Coffee,2.294244084360332,0.47054217749226646,0.6859607696452228,0.09700950236881606,2.1041054597174527,2.4843827090032113,0.38027724928575896,2,50,50,monte_carlo
0.16,Home,1.2636788341286112,0.009441177532571263,0.09716572200406512,0.013741308185592275,1.2367458700848504,1.290611798172372,0.05386592808752172,3,50,50,monte_carlo
0.16,Chat,0.6010512826398208,2.351937634865105,1.5336028282658796,0.21688419190273434,0.17595826651046148,1.02614429876918,0.8501860322587186,4,50,50,monte_carlo
0.16,Computer,3.381682251157295,7.383940614984519,2.7173407248603403,0.27173407248603404,2.8490834690846683,3.914281033229922,1.0651975641452534,1,50,100,monte_carlo
0.16,Coffee,2.3511084054002915,0.5462335942612712,0.7390761762235819,0.07390761762235819,2.2062494748604693,2.4959673359401138,0.2897178610796441,2,50,100,monte_carlo
0.16,Home,1.2808649566920294,0.01270929105797487,0.11273549156310479,0.01127354915631048,1.2587688003456607,1.302961113038398,0.04419231269273708,3,50,100,monte_carlo
0.16,Chat,0.5485154209342463,2.5179989788125905,1.5868203990409848,0.1586820399040985,0.23749862272221328,0.8595322191462793,0.6220335964240661,4,50,100,monte_carlo
0.16,Computer,3.194931591097236,7.240404676532747,2.6908000067884545,0.1203362345807176,2.9590725713190293,3.4307906108754427,0.471718039556413,1,50,500,monte_carlo
0.16,Coffee,2.2880541363403752,0.4719253631233116,0.6869682402581008,0.030722153672010418,2.2278387151432346,2.348269557537516,0.12043084239428084,2,50,500,monte_carlo
0.16,Home,1.2749972192001675,0.012822362418222084,0.11323587072223221,0.0050640620885257885,1.265071657506657,1.284922780893678,0.01985112338702109,3,50,500,monte_carlo
0.16,Chat,0.5025694391074574,2.487686746833429,1.5772402311738782,0.07053632747504548,0.36431823725636825,0.6408206409585466,0.2765024037021783,4,50,500,monte_carlo
0.18,Computer,3.9476897745995574,12.597667239605975,3.5493192642542,1.1223933018156325,1.747798903040918,6.147580646158197,4.399781743117279,1,50,10,monte_carlo
0.18,Coffee,2.0838317087300124,0.23618743395858027,0.4859911871202813,0.1536839074069176,1.782611250212454,2.385052167247571,0.6024409170351169,2,50,10,monte_carlo
0.18,Home,1.2665429874563192,0.003043177284706204,0.05516500054116019,0.017444704883448743,1.2323513658847596,1.3007346090278789,0.06838324314311907,3,50,10,monte_carlo
0.18,Chat,-0.40761472709344576,0.9971960956065424,0.9985970636881236,0.31578411860106936,-1.0265515995515417,0.21132214536465016,1.2378737449161918,4,50,10,monte_carlo
0.18,Computer,3.2957750721341057,7.3833967614871545,2.717240652111468,0.6075934809347099,2.1048918495020743,4.486658294766137,2.381766445264063,1,50,20,monte_carlo
0.18,Coffee,2.230608191636729,0.47051343222167996,0.6859398167635992,0.15338080587571573,1.929981812120326,2.5312345711531314,0.6012527590328056,2,50,20,monte_carlo
0.18,Home,1.3584857519795142,0.026537416181057052,0.1629030883103726,0.03642623792066445,1.287090325655012,1.4298811783040164,0.14279085264900462,3,50,20,monte_carlo
0.18,Chat,0.47293336956482956,2.2385545156331577,1.4961799743457194,0.334556012921092,-0.18279641576051076,1.12866315489017,1.3114595706506806,4,50,20,monte_carlo
0.18,Computer,3.3545361147443797,6.951822857967146,2.6366309673458566,0.3728759272993403,2.623699297237673,4.0853729322510866,1.461673635013414,1,50,50,monte_carlo
0.18,Coffee,2.4287465338995684,0.8126068507290355,0.9014470870378558,0.12748386962506555,2.17887814943444,2.678614918364697,0.499736768930257,2,50,50,monte_carlo
0.18,Home,1.3244380462946104,0.016200416864365172,0.1272808582009297,0.018000231589824153,1.289157592378555,1.3597185002106658,0.07056090783211068,3,50,50,monte_carlo
0.18,Chat,1.0260270305509827,2.542925325859841,1.5946552373036127,0.22551830639040552,0.5840111500257879,1.4680429110761775,0.8840317610503896,4,50,50,monte_carlo
0.18,Computer,3.31490981078644,6.244488142888812,2.4988973854259826,0.24988973854259827,2.8251259232429473,3.8046936983299324,0.9795677750869852,1,50,100,monte_carlo
0.18,Coffee,2.1170439798279013,0.3526223727624312,0.5938201518662289,0.059382015186622894,2.0006552300621205,2.233432729593682,0.23277749953156174,2,50,100,monte_carlo
0.18,Home,1.3249904049590213,0.020761598062641794,0.1440888547481789,0.01440888547481789,1.2967489894283784,1.3532318204896643,0.056482831061286126,3,50,100,monte_carlo
0.18,Chat,0.5895541390068242,2.6347437698793876,1.62318938201289,0.162318938201289,0.27140902013229773,0.9076992578813506,0.6362902377490529,4,50,100,monte_carlo
0.18,Computer,3.0516951206703657,8.071787516343969,2.841089142625407,0.1270573690609401,2.802662677310923,3.3007275640298084,0.49806488671888516,1,50,500,monte_carlo
0.18,Coffee,2.327432598553252,0.4628531672805703,0.6803331296361881,0.030425422504233864,2.2677987704449536,2.38706642666155,0.11926765621659674,2,50,500,monte_carlo
0.18,Home,1.3056748399917453,0.013955227272644862,0.1181322448472256,0.005283034596260914,1.2953200921830739,1.3160295878004167,0.020709495617342782,3,50,500,monte_carlo
0.18,Chat,0.5076693418122341,2.5953493440264377,1.6110087970046711,0.07204650364905209,0.366458194660092,0.6488804889643762,0.28242229430428417,4,50,500,monte_carlo
0.2,Computer,4.610636403412704,3.326395668048636,1.823840910838617,0.5767491368046107,3.4802080952756667,5.741064711549741,2.260856616274074,1,50,10,monte_carlo
0.2,Coffee,2.3951904913303754,0.430817200462683,0.656366666172714,0.20756136453171697,1.9883702168482102,2.8020107658125406,0.8136405489643306,2,50,10,monte_carlo
0.2,Home,1.3595480584662265,0.03546409307820412,0.18831912563041525,0.05955173639635046,1.2428266551293796,1.4762694618030734,0.2334428066736938,3,50,10,monte_carlo
0.2,Chat,0.9655068032010435,4.167448689794956,2.0414329990952327,0.6455577967769389,-0.29978647848175666,2.230800084883844,2.5305865633656004,4,50,10,monte_carlo
0.2,Computer,3.828594333985998,4.267754724895036,2.065854478150636,0.46193910447671754,2.9231936892116313,4.733994978760364,1.8108012895487327,1,50,20,monte_carlo
0.2,Coffee,2.3558956751561007,0.33936571710097213,0.5825510424855251,0.13026237313610023,2.100581423809344,2.611209926502857,0.5106285026935129,2,50,20,monte_carlo
0.2,Home,1.3311899737411141,0.013083487146496148,0.11438307194028384,0.025576832433372342,1.2810593821717045,1.3813205653105238,0.10026118313881958,3,50,20,monte_carlo
0.2,Chat,1.1302053426921654,2.199514384431,1.4830759874096135,0.3316258723645518,0.4802186328576439,1.780192052526687,1.2999734196690431,4,50,20,monte_carlo
0.2,Computer,3.1771793568677498,9.291918871834305,3.048264895286219,0.43108975566195734,2.3322434357703132,4.022115277965186,1.6898718421948729,1,50,50,monte_carlo
0.2,Coffee,2.39544727298897,0.7093762561987493,0.8422447721409432,0.11911139795995589,2.1619889329874566,2.6289056129904833,0.46691668000302705,2,50,50,monte_carlo
0.2,Home,1.359318196009713,0.02001579333812642,0.1414771831007616,0.02000789511074387,1.3201027215926548,1.398533670426771,0.07843094883411597,3,50,50,monte_carlo
0.2,Chat,0.49280046666456995,2.6038648462057146,1.613649542560501,0.22820450680062013,0.045519633335354526,0.9400812999937853,0.8945616666584308,4,50,50,monte_carlo
0.2,Computer,3.1249419661979427,9.120324829356258,3.0199875545035377,0.30199875545035376,2.533024405515249,3.7168595268806364,1.1838351213653868,1,50,100,monte_carlo
0.2,Coffee,2.307580832569458,0.5246190938515494,0.7243059394009892,0.07243059394009892,2.165616868446864,2.449544796692052,0.28392792824518776,2,50,100,monte_carlo
0.2,Home,1.3580348586081896,0.022383112944498487,0.14960986914137211,0.014960986914137211,1.3287113242564808,1.3873583929598985,0.05864706870341787,3,50,100,monte_carlo
0.2,Chat,0.7779116393848318,2.754166588229741,1.659568193305036,0.1659568193305036,0.4526362734970447,1.103187005272619,0.6505507317755741,4,50,100,monte_carlo
0.2,Computer,3.1331382512499344,7.499149560974771,2.738457514911409,0.12246754313674109,2.893101866701922,3.373174635797947,0.4800727690960251,1,50,500,monte_carlo
0.2,Coffee,2.3755740988407634,0.5671880555928277,0.7531188854309974,0.03368050045925172,2.30956031794063,2.4415878797408967,0.13202756180026676,2,50,500,monte_carlo
0.2,Home,1.3536109560205805,0.020265882736515035,0.14235829001682704,0.006366456272765098,1.3411327017259609,1.3660892103152,0.024956508589239184,3,50,500,monte_carlo
0.2,Chat,0.5550717685021797,2.687340798018207,1.6393110742071522,0.07331221996390788,0.4113798173729202,0.6987637196314391,0.2873839022585189,4,50,500,monte_carlo
0.22,Coffee,2.7189561872412424,1.1747482598986771,1.083858044163846,0.34274600798531224,2.0471740115900303,3.3907383628924546,1.343564351302424,1,50,10,monte_carlo
0.22,Computer,2.490704078049679,11.460891869523756,3.385393901678763,1.0705555506149018,0.39241519884447174,4.588992957254886,4.196577758410415,2,50,10,monte_carlo
0.22,Home,1.3682950789179973,0.009462149112538482,0.09727357869708754,0.03076060648384307,1.308004290209665,1.4285858676263297,0.12058157741666482,3,50,10,monte_carlo
0.22,Chat,0.015545159630797894,1.5947084444411137,1.2628176608050403,0.3993380077629869,-0.7671573355846564,0.7982476548462523,1.5654049904309086,4,50,10,monte_carlo
0.22,Computer,3.0189916970922064,5.6121315595948404,2.368993786314105,0.5297231144472949,1.9807343927755083,4.057249001408905,2.076514608633396,1,50,20,monte_carlo
0.22,Coffee,2.5688334947915177,1.0805589539789549,1.039499376613067,0.23243912686754725,2.113252806131125,3.0244141834519103,0.9111613773207852,2,50,20,monte_carlo
0.22,Home,1.3608580217730477,0.022435865143241834,0.14978606458293053,0.03349318224896063,1.2952113845650848,1.4265046589810106,0.13129327441592567,3,50,20,monte_carlo
0.22,Chat,-0.10935674284266961,1.5176259792450288,1.2319196318124932,0.2754656039549247,-0.649269326594322,0.4305558409089828,1.0798251675033048,4,50,20,monte_carlo
0.22,Computer,3.950404948814525,7.575497665263814,2.7523621973250205,0.3892427948020057,3.187489071002594,4.713320826626456,1.5258317556238623,1,50,50,monte_carlo
0.22,Coffee,2.1679573691233185,0.5708076604841447,0.7555181404070618,0.1068464000782567,1.9585384249699354,2.3773763132767014,0.41883788830676627,2,50,50,monte_carlo
0.22,Home,1.4380859292137824,0.03314910271121438,0.1820689504314626,0.025748437898720916,1.3876189909322894,1.4885528674952755,0.10093387656298598,3,50,50,monte_carlo
0.22,Chat,0.5145027639934749,2.847688614094147,1.6875095893339827,0.23864989478707702,0.046748970210803986,0.982256557776146,0.9355075875653419,4,50,50,monte_carlo
0.22,Computer,3.4856267005962915,9.317410761302915,3.052443408370238,0.3052443408370238,2.887347792555725,4.083905608636858,1.1965578160811332,1,50,100,monte_carlo
0.22,Coffee,2.3609395873959524,0.6296404633056955,0.7934988741678816,0.07934988741678815,2.2054138080590477,2.516465366732857,0.31105155867380957,2,50,100,monte_carlo
0.22,Home,1.4095112764290676,0.029632671324704946,0.17214142826381146,0.017214142826381146,1.3757715564893604,1.4432509963687747,0.06747943987941409,3,50,100,monte_carlo
0.22,Chat,0.6007789676028217,2.889249417431881,1.6997792260855176,0.16997792260855177,0.26762223929006024,0.9339356959155831,0.6663134566255229,4,50,100,monte_carlo
0.22,Computer,3.40994466978108,7.794389523538053,2.791843391656855,0.12485503212556594,3.1652288068149708,3.654660532747189,0.48943172593221845,1,50,500,monte_carlo
0.22,Coffee,2.3513711351355595,0.6062654641547713,0.7786305055382632,0.03482141479477166,2.283121162137807,2.419621108133312,0.1364999459955049,2,50,500,monte_carlo
0.22,Home,1.4030912697577766,0.024437992542965595,0.15632655738218504,0.006991136179901746,1.3893886428451692,1.4167938966703841,0.027405253825214842,3,50,500,monte_carlo
0.22,Chat,0.6769102979802757,2.887630865008587,1.6993030527273782,0.07599514280542655,0.5279598180816396,0.8258607778789118,0.29790095979727205,4,50,500,monte_carlo
0.24,Coffee,2.752225460560935,0.7268576568170475,0.8525594740644477,0.26960297787989057,2.2238036239163494,3.2806472972055203,1.056843673289171,1,50,10,monte_carlo
0.24,Computer,1.581608654133715,13.092642336813789,3.6183756489361065,1.1442308480727912,-0.6610838080889556,3.824301116356386,4.485384924445341,2,50,10,monte_carlo
0.24,Home,1.3369899576013846,0.0003922731886541718,0.01980588772699098,0.006263171629886665,1.3247141412068069,1.3492657739959624,0.024551632789155727,3,50,10,monte_carlo
0.24,Chat,1.065093796091833,3.201299134566001,1.7892174643027607,0.5658002416547735,-0.04387467755152308,2.174062269735189,2.217936947286712,4,50,10,monte_carlo
0.24,Computer,4.101152304339588,6.203755880739166,2.4907340044129898,0.5569450547737707,3.0095399969829977,5.1927646116961785,2.183224614713181,1,50,20,monte_carlo
0.24,Coffee,2.1234683497676303,0.1764260256702026,0.42003098179801285,0.09392178279563335,1.939381655488189,2.3075550440470716,0.3681733885588827,2,50,20,monte_carlo
0.24,Home,1.403519775066808,0.01608006009191718,0.1268071768154988,0.028354946739429062,1.347944079457527,1.459095470676089,0.11115139121856192,3,50,20,monte_carlo
0.24,Chat,0.9683497208134348,2.3636535247555486,1.537417810731861,0.3437770734615347,0.29454665682882686,1.6421527847980428,1.347606127969216,4,50,20,monte_carlo
0.24,Computer,2.981861716975244,9.342899584508162,3.056615707691787,0.4322707388780361,2.1346110687742934,3.8291123651761945,1.6945012964019013,1,50,50,monte_carlo
0.24,Coffee,2.339666139049637,0.5153752420588872,0.7178964006448891,0.10152588261708313,2.140675409120154,2.53865686897912,0.3979814598589659,2,50,50,monte_carlo
0.24,Home,1.502664382584314,0.061684530059993976,0.248363705198634,0.03512393202931414,1.4338214758068584,1.5715072893617696,0.1376858135549114,3,50,50,monte_carlo
0.24,Chat,0.8026106041634706,2.7199302309518845,1.649221098261808,0.23323508445136998,0.3454698386387855,1.2597513696881557,0.9142815310493703,4,50,50,monte_carlo
0.24,Computer,4.01993727593233,6.163212786577971,2.4825818791286567,0.24825818791286566,3.5333512276231134,4.506523324241547,0.9731720966184334,1,50,100,monte_carlo
0.24,Coffee,2.367801878150232,0.6230260114492846,0.7893199677249301,0.078931996772493,2.2130951644761456,2.5225085918243186,0.30941342734817256,2,50,100,monte_carlo
0.24,Home,1.4498641117138493,0.03895693295897297,0.19737510724246096,0.019737510724246097,1.411178590694327,1.4885496327333716,0.0773710420390447,3,50,100,monte_carlo
0.24,Chat,0.8082981910325963,2.8774885867645335,1.6963161812482168,0.1696316181248217,0.47582021950794573,1.1407761625572468,0.6649559430493011,4,50,100,monte_carlo
0.24,Computer,3.46073852089754,7.8999410939974455,2.810683385583913,0.12569758226789762,3.2143712596524603,3.7071057821426194,0.4927345224901587,1,50,500,monte_carlo
0.24,Coffee,2.4488735386760903,0.7308815299734663,0.8549160952827279,0.038233010082217335,2.3739368389149442,2.5238102384372363,0.14987339952229195,2,50,500,monte_carlo
0.24,Home,1.4620995497703342,0.037750050588365,0.19429372246257726,0.00868907942055601,1.4450689541060444,1.479130145434624,0.034061191328579564,3,50,500,monte_carlo
0.24,Chat,0.7293964866084033,2.944840910508292,1.7160538775074319,0.0767442624631743,0.5789777321805817,0.8798152410362249,0.30083750885564325,4,50,500,monte_carlo
0.26,Computer,2.692957348545506,7.4655558343664445,2.7323169351973875,0.8640344804674431,0.9994497668293176,4.3864649302616945,3.387015163432377,1,50,10,monte_carlo
0.26,Coffee,2.3630162476432766,0.7115526024614433,0.8435357742629789,0.2667494334504655,1.8401873580803643,2.885845137206189,1.0456577791258246,2,50,10,monte_carlo
0.26,Home,1.5319424318468138,0.07998645603588278,0.28281876888898794,0.08943514747339704,1.3566495427989556,1.707235320894672,0.3505857780957164,3,50,10,monte_carlo
0.26,Chat,-0.3485719494698193,0.5198636276307895,0.7210156916675181,0.22800518143910448,-0.795462105090464,0.09831820615082548,0.8937803112412895,4,50,10,monte_carlo
0.26,Computer,3.184980857735711,10.334476828555774,3.2147281111403143,0.7188350585689242,1.7760641429406194,4.593897572530802,2.817833429590183,1,50,20,monte_carlo
0.26,Coffee,2.2486585806003356,0.5452821083334919,0.738432196165289,0.16511845874000455,1.9250264014699268,2.5722907597307447,0.6472643582608179,2,50,20,monte_carlo
0.26,Home,1.4868543983383353,0.06238903176187256,0.2497779649245957,0.05585205088529541,1.3773843786031563,1.5963244180735143,0.21894003947035798,3,50,20,monte_carlo
0.26,Chat,0.21335055486512217,2.5417746589219705,1.5942944078563315,0.3564950672114532,-0.48537977686932604,0.9120808865995704,1.3974606634688964,4,50,20,monte_carlo
0.26,Computer,3.478078327517326,8.175066904973258,2.859207391039212,0.4043529870045047,2.685546472988497,4.2706101820461555,1.5850637090576585,1,50,50,monte_carlo
0.26,Coffee,2.2620967700546517,0.617130216774651,0.7855763596078047,0.1110972742037041,2.0443461126153917,2.4798474274939117,0.43550131487852006,2,50,50,monte_carlo
0.26,Home,1.4747507870671042,0.030648725141949044,0.17506777299648568,0.024758321890608434,1.4262244761615117,1.5232770979726966,0.09705262181118506,3,50,50,monte_carlo
0.26,Chat,1.1885041961321345,3.211725749145927,1.7921288316262107,0.2534452899205636,0.6917514278878298,1.6852569643764392,0.9935055364886093,4,50,50,monte_carlo
0.26,Computer,2.9681694347581664,8.784557608041567,2.963875437335646,0.29638754373356463,2.38724984904038,3.549089020475953,1.1618391714355734,1,50,100,monte_carlo
0.26,Coffee,2.494569943738724,0.8004508209983929,0.8946791721049467,0.08946791721049467,2.3192128260061544,2.6699270614712933,0.3507142354651391,2,50,100,monte_carlo
0.26,Home,1.4998458063203934,0.049175071815003475,0.22175453053997224,0.022175453053997225,1.456381918334559,1.5433096943062279,0.08692777597166912,3,50,100,monte_carlo
0.26,Chat,0.9307513433976918,2.788315464019721,1.6698249800562097,0.16698249800562098,0.6034656473066747,1.258037039488709,0.6545713921820342,4,50,100,monte_carlo
0.26,Computer,3.634900344379712,6.502499788520746,2.5499999585334794,0.1140394649980501,3.4113829929835338,3.85841769577589,0.44703470279235635,1,50,500,monte_carlo
0.26,Coffee,2.499189414929459,0.8068204529460251,0.8982318481027185,0.04017014943825888,2.4204559220304716,2.5779229078284467,0.15746698579797483,2,50,500,monte_carlo
0.26,Home,1.492452526287521,0.03773269864343622,0.19424906343001044,0.008687082207903436,1.4754258451600302,1.5094792074150118,0.03405336225498147,3,50,500,monte_carlo
0.26,Chat,0.7474641867718123,3.009299410482871,1.7347332389975327,0.07757962890453744,0.5954081141189189,0.8995202594247056,0.3041121453057868,4,50,500,monte_carlo
0.28,Computer,3.49097250716929,4.041192793802246,2.0102718208745416,0.6357037670017572,2.2449931238458456,4.736951890492734,2.4919587666468885,1,50,10,monte_carlo
0.28,Coffee,3.14451930299419,1.0324407901026114,1.016090935941568,0.32131616674276,2.5147396161783804,3.7742989898099997,1.259559373631619,2,50,10,monte_carlo
0.28,Home,1.5847983803836216,0.041062061887481065,0.2026377602705899,0.0640796862410242,1.4592021953512142,1.710394565416029,0.2511923700648149,3,50,10,monte_carlo
0.28,Chat,-0.176855855030253,1.9738538280290625,1.4049390833872701,0.4442807477293004,-1.0476461205796817,0.6939344105191757,1.7415805310988575,4,50,10,monte_carlo
0.28,Computer,2.7941826477925367,14.963413776212453,3.868257201403812,0.8649686056792019,1.098844180661301,4.489521114923773,3.3906769342624714,1,50,20,monte_carlo
0.28,Coffee,2.4907973554384446,0.8978284028872382,0.9475380746372349,0.21187595461581266,2.075520484391452,2.9060742264854373,0.8305537420939856,2,50,20,monte_carlo
0.28,Home,1.5124013083910248,0.04208771584679385,0.2051529084531678,0.045873584908307445,1.4224890819707423,1.6023135348113073,0.17982445284056517,3,50,20,monte_carlo
0.28,Chat,0.6138965622613044,2.4316122936649225,1.5593627844940132,0.3486841187711968,-0.06952431053024133,1.2973174350528502,1.3668417455830915,4,50,20,monte_carlo
0.28,Computer,3.5181585154389126,9.656233549397225,3.107448076701721,0.4394595214441764,2.656817853408327,4.379499177469498,1.7226813240611714,1,50,50,monte_carlo
0.28,Coffee,2.3463673333125272,0.6055229250392059,0.7781535356465368,0.11004752837199079,2.1306741777034253,2.562060488921629,0.43138631121820387,2,50,50,monte_carlo
0.28,Home,1.5651214077786124,0.06780337772372533,0.26039081727995966,0.036824822531473345,1.4929447556169246,1.6372980599403002,0.1443533043233755,3,50,50,monte_carlo
0.28,Chat,0.4483295419078443,2.4839098038758696,1.5760424498965342,0.22288606075193976,0.011472862834042363,0.8851862209816462,0.8737133581476039,4,50,50,monte_carlo
0.28,Computer,3.715572092202783,6.689477843196486,2.586402490564159,0.2586402490564159,3.208637204052208,4.222506980353359,1.0138697763011504,1,50,100,monte_carlo
0.28,Coffee,2.584942843676281,0.9889690561471273,0.9944692333838826,0.09944692333838825,2.3900268739330404,2.779858813419522,0.3898319394864819,2,50,100,monte_carlo
0.28,Home,1.5389176758364707,0.03776140682972047,0.19432294468158018,0.01943229446815802,1.500830378678881,1.5770049729940603,0.07617459431517944,3,50,100,monte_carlo
0.28,Chat,0.8706142506963104,3.0920615886245355,1.758425883745043,0.1758425883745043,0.5259627774822819,1.2152657239103388,0.6893029464280569,4,50,100,monte_carlo
0.28,Computer,3.6561380435243405,8.121061441828076,2.8497476101978005,0.1274445875023971,3.406346652019642,3.905929435029039,0.4995827830093966,1,50,500,monte_carlo
0.28,Coffee,2.5661746717880174,0.8901947192406966,0.9435013085527209,0.04219466125567775,2.483473135726889,2.648876207849146,0.16540307212225677,2,50,500,monte_carlo
0.28,Home,1.5395261480457318,0.04594719855385619,0.21435297654536126,0.009586156534696915,1.520737281237726,1.5583150148537377,0.03757773361601191,3,50,500,monte_carlo
0.28,Chat,0.751982954625466,3.0781930759525293,1.75447800668818,0.07846264175966201,0.5981961767765285,0.9057697324744036,0.3075735556978751,4,50,500,monte_carlo
0.3,Computer,3.909151090827413,8.37306223935834,2.8936244122826893,0.9150443835879404,2.11566409899505,5.702638082659776,3.586973983664726,1,50,10,monte_carlo
0.3,Coffee,2.1357611550366777,0.6518361358282957,0.8073636948911536,0.2553108175985294,1.63535195254356,2.6361703575297954,1.0008184049862352,2,50,10,monte_carlo
0.3,Home,1.5811997376125615,0.11770321865815643,0.34307902684098374,0.10849111422515506,1.3685571537312575,1.7938423214938655,0.42528516776260783,3,50,10,monte_carlo
0.3,Chat,0.7160320818726753,3.078142140383086,1.754463490752397,0.5548100702387336,-0.3713956557952427,1.8034598195405933,2.174855475335836,4,50,10,monte_carlo
0.3,Computer,4.115354626030756,7.93563152044835,2.8170252963806255,0.6299060057043571,2.8807388548502164,5.349970397211296,2.46923154236108,1,50,20,monte_carlo
0.3,Coffee,2.5911048340936462,0.9502542952363492,0.9748098764560961,0.21797411488940024,2.163875568910422,3.0183340992768706,0.8544585303664489,2,50,20,monte_carlo
0.3,Home,1.491730924859104,0.0068138906971710106,0.08254629426673865,0.018457912527112878,1.4555534163059627,1.5279084334122452,0.07235501710628248,3,50,20,monte_carlo
0.3,Chat,0.6270158794790965,3.589040272770218,1.8944762528916055,0.4236177683224712,-0.20327494643294708,1.4573067053911402,1.6605816518240872,4,50,20,monte_carlo
0.3,Coffee,2.6474936766982573,0.9430880299745529,0.9711271955694336,0.1373381250763642,2.3783109515485834,2.916676401847931,0.5383654502993477,1,50,50,monte_carlo
0.3,Computer,2.6140466945484007,10.07798399250739,3.1745840660639923,0.44895398411212234,1.7340968856886407,3.4939965034081606,1.7598996177195196,2,50,50,monte_carlo
0.3,Home,1.5467150568899506,0.02235105304575207,0.14950268574762152,0.021142872579548916,1.5052750266340347,1.5881550871458665,0.08288006051183175,3,50,50,monte_carlo
0.3,Chat,0.8656610567968446,3.03267451058306,1.7414575821945995,0.24627929310370614,0.38295364231358053,1.3483684712801085,0.9654148289665281,4,50,50,monte_carlo
0.3,Computer,3.5966649171348273,8.371047268796174,2.893276217162159,0.2893276217162159,3.029582778571044,4.163747055698611,1.1341642771275664,1,50,100,monte_carlo
0.3,Coffee,2.644130744640716,0.8847303024155528,0.9406010325401268,0.09406010325401268,2.459772942262851,2.8284885470185808,0.3687156047557297,2,50,100,monte_carlo
0.3,Home,1.611401045817713,0.06299406170293212,0.2509861783105439,0.02509861783105439,1.5622077548688464,1.6605943367665796,0.09838658189773321,3,50,100,monte_carlo
0.3,Chat,0.9901922067162566,3.6150238999159225,1.9013216192732683,0.19013216192732682,0.6175331693386961,1.3628512440938172,0.7453180747551211,4,50,100,monte_carlo
0.3,Computer,3.5953363427131064,8.12745541959028,2.8508692393005823,0.12749474828078433,3.345446636082769,3.845226049343444,0.49977941326067454,1,50,500,monte_carlo
0.3,Coffee,2.574009664443345,0.8876481697732067,0.942150821139167,0.04213426562248847,2.4914265038232677,2.6565928250634223,0.1651663212401548,2,50,500,monte_carlo
0.3,Home,1.6045382921654365,0.06501098265420285,0.2549725135268562,0.011402717452800701,1.5821889659579471,1.626887618372926,0.04469865241497875,3,50,500,monte_carlo
0.3,Chat,0.8906523381182628,3.2321813994166284,1.7978268546822378,0.08040126117688239,0.7330658662115733,1.0482388100249522,0.31517294381337896,4,50,500,monte_carlo
0.32,Computer,5.1484355651585245,2.6390413100802497,1.6245126377102301,0.5137160022892269,4.14155220067164,6.155318929645409,2.0137667289737693,1,50,10,monte_carlo
0.32,Coffee,2.6834235083397817,0.40933652879034166,0.6397941300061619,0.20232066844253496,2.2868749981924132,3.07997201848715,0.793097020294737,2,50,10,monte_carlo
0.32,Home,1.6856271100434341,0.14469568045286493,0.38038885427002844,0.12028951760351561,1.4498596555405436,1.9213945645463246,0.4715349090057812,3,50,10,monte_carlo
0.32,Chat,0.9557117176289751,4.585261041094928,2.1413222646521306,0.6771455560730594,-0.3714935722742212,2.2829170075321716,2.6544105798063926,4,50,10,monte_carlo
0.32,Computer,4.340000904174814,7.524010841393319,2.742993044357444,0.613351890899234,3.1378311980123152,5.542170610337313,2.4043394123249975,1,50,20,monte_carlo
0.32,Coffee,3.042220498285407,1.1593299455824069,1.0767218515393875,0.24076232529015068,2.570326340716712,3.5141146558541023,0.9437883151373907,2,50,20,monte_carlo
0.32,Home,1.631757911595321,0.06759697159669276,0.2599941760822591,0.05813646514739813,1.5178104399064205,1.7457053832842213,0.22789494337780064,3,50,20,monte_carlo
0.32,Chat,1.0426486038648068,2.6764442130462536,1.6359841726148372,0.3658171820080526,0.32564692712902377,1.75965028060059,1.4340033534715662,4,50,20,monte_carlo
0.32,Computer,4.094840363307507,7.5420486288857065,2.7462790515324014,0.3883825080738242,3.333610647482812,4.856070079132203,1.5224594316493907,1,50,50,monte_carlo
0.32,Coffee,2.6536266912756155,1.0709835408771429,1.0348833465068141,0.14635460641039916,2.366771662711233,2.940481719839998,0.5737100571287647,2,50,50,monte_carlo
0.32,Home,1.6611294405876027,0.0704294670712567,0.26538550652071546,0.03753117825788493,1.5875683312021482,1.7346905499730572,0.14712221877090892,3,50,50,monte_carlo
0.32,Chat,0.8540545219222218,3.609272163783209,1.8998084544982974,0.2686734882262561,0.32745448499875984,1.3806545588456838,1.0532000738469238,4,50,50,monte_carlo
0.32,Computer,3.468970177339478,8.087692162205636,2.8438868054487747,0.2843886805448775,2.911568363471518,4.026371991207438,1.1148036277359197,1,50,100,monte_carlo
0.32,Coffee,2.66431801018773,1.074710929636798,1.0366826561859699,0.10366826561859699,2.46112820957528,2.86750781080018,0.4063796012249002,2,50,100,monte_carlo
0.32,Home,1.6750392240005605,0.08779548275050068,0.2963030252132109,0.029630302521321088,1.616963831058771,1.73311461694235,0.11615078588357866,3,50,100,monte_carlo
