gamma,state,value,sample_std,stderr,ci_lower_95,ci_upper_95,rank_within_gamma,num_time_steps,num_trajectories,method
0.7000000000000001,Home,4.190694094700001,1.1728976241521452,0.37090279545208965,3.4637246156139057,4.917663573786097,3,10,10,monte_carlo
0.7000000000000001,Chat,3.6481564965000004,3.435597972542067,1.0864314717889554,1.5187508117936477,5.777562181206353,4,10,10,monte_carlo
0.75,Computer,8.660110092163086,3.38286192875236,1.0697548704727704,6.563390546036455,10.756829638289716,1,10,10,monte_carlo
0.75,Coffee,6.05206413269043,2.7397743211363847,0.8663927129632576,4.3539344152824455,7.750193850098414,2,10,10,monte_carlo
0.75,Home,4.928541564941407,1.9301307044418845,0.6103609207861628,3.7322341602005276,6.124848969682286,3,10,10,monte_carlo
0.75,Chat,4.59178466796875,3.371008204331858,1.0660063936802957,2.5024121363553706,6.681157199582129,4,10,10,monte_carlo
0.8,Computer,9.112823500800001,3.7184541549762313,1.1758784504641624,6.808101737890243,11.417545263709759,1,10,10,monte_carlo
0.8,Home,7.481679564800001,4.573360530303446,1.4462235836874398,4.647081340772619,10.316277788827383,2,10,10,monte_carlo
0.8,Coffee,6.956778803200001,4.420571426628227,1.3979074267605103,4.216880246749401,9.6966773596506,3,10,10,monte_carlo
0.8,Chat,3.8786244096000013,3.702079941203024,1.1707004694223788,1.584051489532139,6.173197329667864,4,10,10,monte_carlo
0.8500000000000001,Computer,10.172826844784769,4.23880693790758,1.3404284485511875,7.545587085624442,12.800066603945096,1,10,10,monte_carlo
0.8500000000000001,Chat,8.115960456199808,3.74809985364598,1.1852532435265053,5.792864098887858,10.439056813511758,2,10,10,monte_carlo
0.8500000000000001,Coffee,7.083008065533792,4.389066248537977,1.387944614675068,4.362636620770659,9.803379510296924,3,10,10,monte_carlo
0.8500000000000001,Home,6.679056256371486,3.934399132562517,1.2441662483088296,4.2404904096861795,9.117622103056792,4,10,10,monte_carlo
0.9,Coffee,11.8998917752,4.989195954321326,1.5777222908552784,8.807556085123654,14.992227465276347,1,10,10,monte_carlo
0.9,Home,9.454538242000002,2.7477936523332045,0.8689286481525771,7.751438091620951,11.157638392379052,2,10,10,monte_carlo
0.9,Chat,8.732734679700002,6.0342486595286,1.9081969731928279,4.99266861224206,12.472800747157944,3,10,10,monte_carlo
0.9,Computer,8.010484383100001,2.604617676620307,0.8236524292056064,6.396125621857013,9.62484314434299,4,10,10,monte_carlo
0.9500000000000001,Computer,12.052696568459961,7.186149717702851,2.272460071491703,7.5986748283362235,16.5067183085837,1,10,10,monte_carlo
0.9500000000000001,Home,11.837791607522464,6.525994550587846,2.063700677770453,7.792938279092376,15.882644935952552,2,10,10,monte_carlo
0.9500000000000001,Coffee,10.401291669071682,3.7331776152361273,1.180534417410187,8.087444210947716,12.715139127195648,3,10,10,monte_carlo
0.9500000000000001,Chat,5.953852496252149,5.95382179593719,1.8827637657915754,2.263635515300661,9.644069477203637,4,10,10,monte_carlo
1.0,Computer,16.7,13.20816245946254,4.176787707743303,8.513496092823125,24.886503907176873,1,10,10,monte_carlo
1.0,Home,14.6,11.027239001672179,3.487119154832539,7.7652464565282235,21.434753543471775,2,10,10,monte_carlo
1.0,Coffee,14.5,7.975657409336932,2.522124325070259,9.556636322862293,19.443363677137707,3,10,10,monte_carlo
1.0,Chat,8.3,8.756584823878415,2.769075256792017,2.8726124966876476,13.727387503312354,4,10,10,monte_carlo
