gamma,state,exact_value,mc_value,mc_sample_std,mc_stderr,mc_ci_lower_95,mc_ci_upper_95,absolute_error,exact_rank_within_gamma,mc_rank_within_gamma,num_time_steps,num_trajectories
0.15000000000000002,Coffee,2.286756792240276,2.1967734308381206,0.6835930364946332,0.06835930364946333,2.0627891956851725,2.3307576659910687,0.08998336140215546,2,2,20,100
0.15000000000000002,Computer,3.1506696977479565,3.267224094097079,2.803456579597465,0.2803456579597465,2.717746604495976,3.8167015836981824,0.11655439634912268,1,1,20,100
0.15000000000000002,Home,1.2496762720158423,1.250077168459245,0.10457333849793309,0.010457333849793308,1.2295807941136503,1.27057354280484,0.0004008964434027984,3,3,20,100
0.2,Chat,0.658134454092665,0.6425410751836381,1.5998780927185174,0.15998780927185174,0.3289649690108087,0.9561171813564675,0.0155933789090269,4,4,20,100
0.2,Coffee,2.371211419895927,2.2761457215071066,0.7433535669061941,0.07433535669061941,2.1304484223934925,2.4218430206207207,0.09506569838882051,2,2,20,100
0.2,Computer,3.291209198126288,3.2522797934788814,2.80359449700142,0.280359449700142,2.702775272066603,3.80178431489116,0.038929404647406685,1,1,20,100
0.2,Home,1.3519283108996119,1.3372995893186654,0.1167737609654542,0.01167737609654542,1.3144119321694365,1.3601872464678944,0.014628721580946413,3,3,20,100
0.25,Chat,0.7795122317820142,0.8733300853401306,1.7895448008247399,0.178954480082474,0.5225793043784815,1.2240808663017795,0.09381785355811634,4,4,20,100
0.25,Coffee,2.4705422569595727,2.524069176453886,0.9411859655751732,0.09411859655751732,2.339596727201152,2.70854162570662,0.05352691949431332,2,2,20,100
0.25,Computer,3.4472811995021297,3.1580814618346995,2.882463358849092,0.2882463358849092,2.5931186435002775,3.7230442801691215,0.28919973766743023,1,1,20,100
0.25,Home,1.4671226184642134,1.4405652240525524,0.1386424681312419,0.01386424681312419,1.413391300298829,1.4677391478062758,0.02655739441166105,3,3,20,100
0.30000000000000004,Chat,0.919133960409592,1.0802812802741621,1.863804097850211,0.1863804097850211,0.7149756770955208,1.4455868834528034,0.1611473198645701,4,4,20,100
0.30000000000000004,Coffee,2.5879809002315515,2.594990025233434,0.9615465051419889,0.09615465051419889,2.406526910225604,2.783453140241264,0.007009125001882666,2,2,20,100
0.30000000000000004,Computer,3.6220556931889774,3.547383527525436,3.1689544307039963,0.31689544307039963,2.926268459107453,4.1684985959434195,0.07467216566354118,1,1,20,100
0.30000000000000004,Home,1.5982411072866323,1.5922018839240308,0.25244625093279965,0.025244625093279967,1.542722418741202,1.6416813491068596,0.006039223362601431,3,3,20,100
0.35000000000000003,Chat,1.0812218732634613,1.0737426287118739,1.9264215122540658,0.19264215122540657,0.696164012310077,1.4513212451136708,0.007479244551587438,4,4,20,100
0.35000000000000003,Coffee,2.727747666089681,2.5046159952150187,0.9986570416235778,0.09986570416235778,2.3088792150567974,2.70035277537324,0.22313167087466246,2,2,20,100
0.35000000000000003,Computer,3.8196734282595513,4.145003694377571,2.9747321178379154,0.29747321178379155,3.56195619928134,4.728051189473803,0.3253302661180202,1,1,20,100
0.35000000000000003,Home,1.749221103925798,1.7930716982921207,0.34124288414616943,0.03412428841461694,1.7261880929994715,1.8599553035847698,0.04385059436632255,3,3,20,100
0.4,Chat,1.271393827511182,1.258804915266699,2.1698869825181366,0.21698869825181366,0.8335070666931441,1.6841027638402537,0.012588912244483108,4,4,20,100
0.4,Coffee,2.8954608297677344,3.0020761326290297,1.3762530868739316,0.13762530868739314,2.7323305276017393,3.27182173765632,0.10661530286129528,2,2,20,100
0.4,Computer,4.045651768840814,4.621872289611593,2.700396657185348,0.27003966571853477,4.092594544803265,5.1511500344199215,0.5762205207707796,1,1,20,100
0.4,Home,1.925360152801933,1.916384903420641,0.3787632791140106,0.03787632791140106,1.842147300714295,1.990622506126987,0.008975249381292016,3,3,20,100
0.45,Chat,1.4972943584708616,1.4075161935397926,2.125185785491507,0.2125185785491507,0.9909797795834572,1.824052607496128,0.08977816493106894,4,4,20,100
0.45,Coffee,3.098768226267436,2.897405072615328,1.2742183029425067,0.12742183029425067,2.6476582852385966,3.1471518599920594,0.2013631536521081,2,2,20,100
0.45,Computer,4.307512317417066,4.170068272867961,3.331542361405538,0.33315423614055384,3.5170859700324755,4.823050575703446,0.1374440445491052,1,1,20,100
0.45,Home,2.1339426100379546,2.163907673251004,0.5257389304840161,0.05257389304840161,2.0608628428761366,2.266952503625871,0.02996506321304926,3,3,20,100
0.5,Chat,1.7696024262632561,1.450333595275879,2.1809348978472944,0.21809348978472945,1.0228703552978091,1.8777968352539487,0.31926883098737724,4,4,20,100
0.5,Coffee,3.3483556538545445,3.281229476928711,1.631017200198422,0.1631017200198422,2.9615501056898204,3.6009088481676015,0.06712617692583356,2,2,20,100
0.5,Computer,4.615784646846166,4.815361862182617,3.178537954911536,0.3178537954911536,4.192368423019956,5.438355301345278,0.19957721533645145,1,1,20,100
0.5,Home,2.3852424115088127,2.454966583251953,0.6511767864016049,0.06511767864016049,2.3273359331172387,2.5825972333866676,0.0697241717431405,3,3,20,100
0.55,Chat,2.1037025853558315,1.7176233231257836,2.387956282519424,0.2387956282519424,1.2495838917519766,2.1856627544995906,0.38607926223004796,4,4,20,100
0.55,Coffee,3.6596188310923843,3.5404729326677824,1.7616700559927567,0.17616700559927567,3.1951856016932023,3.8857602636423625,0.11914589842460188,2,2,20,100
0.55,Computer,4.985672780772614,5.079004054310788,3.7351624552325933,0.37351624552325935,4.3469122130852,5.8110958955363765,0.09333127353817439,1,1,20,100
0.55,Home,2.6941887119059467,2.674247749442937,0.7220139100234878,0.07220139100234878,2.5327330230783334,2.8157624758075404,0.019940962463009804,3,3,20,100
0.6000000000000001,Chat,2.5225696657673056,2.5146944444564174,2.940929629032207,0.2940929629032207,1.938272237166105,3.09111665174673,0.007875221310888136,4,4,20,100
0.6000000000000001,Coffee,4.055549019840766,3.9520240387328056,2.006064534624812,0.20060645346248118,3.5588353899463425,4.345212687519268,0.10352498110796082,2,2,20,100
0.6000000000000001,Computer,5.439934410468245,6.240168006423553,3.4838217165359726,0.34838217165359725,5.557338949982502,6.922997062864604,0.8002335959553077,1,1,20,100
0.6000000000000001,Home,3.0832444602207416,3.0795255319988253,0.7853866446428307,0.07853866446428306,2.9255897496488306,3.23346131434882,0.003718928221916329,3,3,20,100
0.65,Chat,3.0619483914456502,3.4315806393417296,3.097748208332928,0.3097748208332928,2.8244219905084758,4.038739288174984,0.3696322478960794,4,4,20,100
0.65,Coffee,4.571913766826317,4.352616998472309,2.2040248267265663,0.22040248267265664,3.920628132433902,4.7846058645107155,0.2192967683540079,2,2,20,100
0.65,Computer,6.014054164049013,6.366272284775222,3.758786857763499,0.3758786857763499,5.6295500606535755,7.102994508896868,0.3522181207262083,1,1,20,100
0.65,Home,3.5875793310838002,3.690957232132963,1.261631732203634,0.12616317322036338,3.4436774126210508,3.9382370516448755,0.10337790104916289,3,3,20,100
0.7000000000000001,Chat,3.779983299366771,3.190675686803089,2.984444064718265,0.29844440647182646,2.6057246501183093,3.775626723487869,0.5893076125636818,4,4,20,100
0.7000000000000001,Coffee,5.266888157922618,5.506262460914586,2.6597845187832805,0.265978451878328,4.984944695233063,6.027580226596109,0.23937430299196816,2,2,20,100
0.7000000000000001,Computer,6.765866175704006,7.18629004144766,4.1270916924800956,0.41270916924800954,6.3773800697215615,7.995200013173759,0.4204238657436541,1,1,20,100
0.7000000000000001,Home,4.2646923964906165,4.491675242638638,1.6313002696921424,0.16313002696921425,4.171940389778978,4.811410095498298,0.22698284614802144,3,3,20,100
0.75,Chat,4.775607195713805,4.361251361185059,3.729569263736688,0.37295692637366884,3.6302557854926683,5.09224693687745,0.41435583452874614,4,4,20,100
0.75,Coffee,6.239444855387935,6.633245163096472,3.3723451483450004,0.33723451483450007,5.972265514020852,7.294224812172092,0.3938003077085366,2,2,20,100
0.75,Computer,7.793934073631197,7.881964032167198,4.4238969905298715,0.44238969905298714,7.014880222023343,8.749047842311052,0.08802995853600049,1,1,20,100
0.75,Home,5.212792835849809,5.002437779502579,2.0446065585289235,0.20446065585289236,4.60169489403091,5.403180664974249,0.21035505634722984,3,3,20,100
0.8,Chat,6.2242452284914656,6.330972866833322,4.135469616509274,0.4135469616509274,5.520420821997504,7.141524911669139,0.10672763834185606,4,4,20,100
0.8,Coffee,7.665060033963239,8.383154066737974,3.6026248478826948,0.3602624847882695,7.677039596552966,9.089268536922983,0.7180940327747356,2,2,20,100
0.8,Computer,9.273245354326864,9.011649570110876,4.638375961130345,0.4638375961130345,8.102527881729328,9.920771258492424,0.26159578421598795,1,1,20,100
0.8,Home,6.606495884369629,6.58721190367286,2.250530414168468,0.2250530414168468,6.14610794249584,7.02831586484988,0.019283980696768843,3,3,20,100
0.8500000000000001,Chat,8.447607581224325,7.690036390959194,4.598666912692472,0.45986669126924723,6.78869767607147,8.591375105846918,0.7575711902651312,4,4,20,100
0.8500000000000001,Coffee,9.865508258370829,9.66693523139111,4.44558026574476,0.444558026574476,8.795601499305137,10.538268963477082,0.19857302697971946,2,2,20,100
0.8500000000000001,Computer,11.524993054359893,13.246111534718017,5.2496924283146935,0.5249692428314694,12.217171818768337,14.275051250667696,1.7211184803581236,1,1,20,100
0.8500000000000001,Home,8.766607229126599,8.378644407435642,3.2330105652072594,0.32330105652072594,7.744974336655019,9.012314478216265,0.38796282169095697,3,3,20,100
0.9,Chat,12.049868374519875,11.35815158424843,5.661616349812678,0.5661616349812678,10.248474779685145,12.467828388811716,0.6917167902714443,4,4,20,100
0.9,Coffee,13.445043925876739,13.64079261061462,5.60125143377095,0.5601251433770951,12.542947329595513,14.738637891633726,0.19574868473788065,2,2,20,100
0.9,Computer,15.152742249759763,15.640008100456058,6.402590362547792,0.6402590362547792,14.38510038939669,16.894915811515425,0.4872658506962946,1,1,20,100
0.9,Home,12.296293761572606,12.057314536465784,4.815071667206501,0.48150716672065014,11.11356048969331,13.001068583238258,0.23897922510682257,3,3,20,100
0.9500000000000001,Chat,18.181161685462836,17.178094199394828,8.085257279106589,0.8085257279106589,15.593383772689936,18.76280462609972,1.0030674860680087,4,4,20,100
0.9500000000000001,Coffee,19.553900215869128,19.038030640783887,7.536660474741137,0.7536660474741137,17.560845187734625,20.51521609383315,0.5158695750852402,2,2,20,100
0.9500000000000001,Computer,21.305912300932725,20.751380470512814,8.304564773182486,0.8304564773182486,19.123685774969047,22.37907516605658,0.5545318304199114,1,1,20,100
0.9500000000000001,Home,18.344572079469298,18.693092640458204,6.688437676169656,0.6688437676169656,17.38215885592895,20.004026424987458,0.3485205609889057,3,3,20,100
1.0,Chat,29.04086825104639,27.72,12.597161777499123,1.2597161777499122,25.250956291610173,30.189043708389825,1.3208682510463916,4,3,20,100
1.0,Coffee,30.391579133624194,32.27,11.55474890346918,1.155474890346918,30.005269214920045,34.534730785079965,1.8784208663758086,2,2,20,100
1.0,Computer,32.183048522174424,34.65,11.675213319704529,1.167521331970453,32.36165818933791,36.93834181066209,2.4669514778255746,1,1,20,100
1.0,Home,29.10958900542866,27.64,10.514559410453659,1.0514559410453659,25.57914635555108,29.70085364444892,1.4695890054286593,3,4,20,100
